Date Time,Open,High,Low,Close,Volume
2012-11-16,2026.56,2028.69,2001.72,2014.72,49581680.0
2012-11-19,2013.25,2018.38,1995.72,2016.98,45327018.0
2012-11-20,2020.43,2023.61,2004.17,2008.92,42580635.0
2012-11-21,2008.21,2031.15,1995.17,2030.32,53282021.0
2012-11-22,2021.21,2023.08,2009.72,2015.61,45577847.0
2012-11-23,2020.02,2034.88,2017.0,2027.38,51551469.0
2012-11-26,2023.34,2027.27,2014.03,2017.46,44779551.0
2012-11-27,2012.07,2014.21,1990.34,1991.17,56627422.0
2012-11-28,1984.48,1984.86,1968.21,1973.52,50505587.0
2012-11-29,1972.93,1980.56,1961.82,1963.49,49540088.0
2012-11-30,1961.81,1983.42,1959.33,1980.12,56893416.0
2012-12-03,1977.25,1988.19,1957.88,1959.77,61653375.0
2012-12-04,1956.62,1980.12,1949.46,1975.14,62378123.0
2012-12-05,1973.11,2040.6,1970.2,2031.91,119973040.0
2012-12-06,2029.56,2036.61,2018.38,2029.24,81459219.0
2012-12-07,2028.77,2065.75,2023.96,2061.79,115157289.0
2012-12-10,2067.32,2087.01,2064.61,2083.77,115383226.0
2012-12-11,2077.56,2088.64,2070.19,2074.7,93370830.0
2012-12-12,2073.27,2085.93,2066.39,2082.73,78559142.0
2012-12-13,2077.42,2081.36,2059.47,2061.48,72272324.0
2012-12-14,2062.69,2152.5,2062.54,2150.62,160873812.0
2012-12-17,2152.1,2169.57,2151.94,2160.34,144242218.0
2012-12-18,2155.86,2183.71,2144.73,2162.46,126099467.0
2012-12-19,2158.67,2175.4,2154.29,2162.24,94391522.0
2012-12-20,2156.19,2174.82,2142.95,2168.35,99384183.0
2012-12-21,2169.57,2190.4,2148.17,2153.31,103372872.0
2012-12-24,2150.65,2170.39,2149.82,2159.05,78469664.0
2012-12-25,2154.32,2220.26,2146.86,2213.61,143327708.0
2012-12-26,2211.59,2220.48,2206.79,2219.13,121858630.0
2012-12-27,2223.66,2234.72,2204.79,2205.9,129023501.0
2012-12-28,2207.91,2234.87,2204.0,2233.25,115924934.0
2012-12-31,2236.46,2269.51,2236.46,2269.13,128031402.0
2013-01-04,2289.51,2296.11,2256.56,2276.99,139469931.0
2013-01-07,2271.66,2293.32,2266.86,2285.36,118162813.0
2013-01-08,2284.65,2289.14,2262.98,2276.07,122907877.0
2013-01-09,2271.3,2283.9,2259.05,2275.34,122014924.0
2013-01-10,2274.38,2295.48,2268.65,2283.66,120066676.0
2013-01-11,2285.19,2290.21,2234.95,2243.0,125068275.0
2013-01-14,2236.29,2317.62,2235.11,2311.74,144749889.0
2013-01-15,2312.47,2332.78,2309.32,2325.68,165645981.0
2013-01-16,2322.16,2326.76,2279.51,2309.5,153511167.0
2013-01-17,2305.14,2305.6,2275.88,2284.91,119101835.0
2013-01-18,2295.81,2324.51,2285.97,2317.07,125438026.0
2013-01-21,2321.49,2329.58,2305.1,2328.22,134680458.0
2013-01-22,2326.49,2335.81,2301.3,2315.14,149466584.0
2013-01-23,2308.52,2325.12,2296.49,2320.91,118179722.0
2013-01-24,2320.26,2362.94,2287.3,2302.6,161031674.0
2013-01-25,2300.0,2308.38,2288.26,2291.3,92605741.0
2013-01-28,2295.35,2346.92,2295.35,2346.5,128383760.0
2013-01-29,2347.22,2363.8,2337.35,2358.98,141853934.0
2013-01-30,2360.75,2383.76,2347.89,2382.48,149878907.0
2013-01-31,2383.43,2391.82,2371.23,2385.42,139707892.0
2013-02-01,2377.41,2421.15,2369.57,2419.02,140818172.0
2013-02-04,2425.92,2440.38,2417.58,2428.15,167551402.0
2013-02-05,2411.0,2437.42,2403.3,2433.13,150754505.0
2013-02-06,2432.68,2441.73,2427.7,2434.48,116579966.0
2013-02-07,2430.69,2433.89,2394.22,2418.53,120008634.0
2013-02-08,2416.62,2443.03,2414.4,2432.4,109070386.0
2013-02-18,2441.91,2444.8,2415.43,2421.56,116174994.0
2013-02-19,2420.26,2427.07,2373.53,2382.91,123473334.0
2013-02-20,2383.49,2397.94,2370.61,2397.18,110280577.0
2013-02-21,2378.82,2378.82,2309.17,2325.95,144059478.0
2013-02-22,2322.94,2330.88,2308.76,2314.16,96981828.0
2013-02-25,2320.62,2338.78,2315.01,2325.82,88367374.0
2013-02-26,2313.74,2340.71,2289.89,2293.34,117638667.0
2013-02-27,2297.77,2324.63,2292.03,2313.22,97824887.0
2013-02-28,2322.32,2366.16,2308.92,2365.59,126950494.0
2013-03-01,2364.54,2369.65,2330.86,2359.51,120312752.0
2013-03-04,2332.08,2333.54,2259.25,2273.4,161750025.0
2013-03-05,2274.81,2328.14,2270.1,2326.31,131136598.0
2013-03-06,2333.61,2351.44,2321.6,2347.18,141333692.0
2013-03-07,2340.44,2352.02,2304.27,2324.29,139756348.0
2013-03-08,2326.42,2333.67,2314.59,2318.61,98794148.0
2013-03-11,2314.68,2320.96,2296.58,2310.59,84111903.0
2013-03-12,2309.16,2333.29,2264.83,2286.6,117664456.0
2013-03-13,2282.17,2286.33,2253.25,2263.97,90972788.0
2013-03-14,2255.77,2276.22,2253.31,2270.28,80294086.0
2013-03-15,2269.31,2312.08,2250.0,2278.4,116477813.0
2013-03-18,2267.29,2276.05,2239.21,2240.02,93122772.0
2013-03-19,2244.26,2261.31,2232.02,2257.43,87582105.0
2013-03-20,2257.74,2317.86,2257.42,2317.37,131241284.0
2013-03-21,2318.21,2330.81,2311.6,2324.24,119200910.0
2013-03-22,2321.4,2332.0,2314.97,2328.28,101167299.0
2013-03-25,2334.74,2344.89,2319.91,2326.72,97031526.0
2013-03-26,2318.58,2319.99,2281.12,2297.67,104449015.0
2013-03-27,2299.38,2323.48,2289.0,2301.26,96331195.0
2013-03-28,2273.55,2273.55,2232.91,2236.3,127658698.0
2013-03-29,2238.49,2246.87,2228.81,2236.62,85565473.0
2013-04-01,2229.46,2243.95,2227.31,2234.4,77411774.0
2013-04-02,2234.9,2253.42,2220.44,2227.74,89714323.0
2013-04-03,2232.69,2241.34,2217.25,2225.29,81795267.0
2013-04-08,2196.24,2212.59,2180.67,2211.59,86257470.0
2013-04-09,2215.47,2234.73,2215.47,2225.77,82896544.0
2013-04-10,2224.93,2233.04,2212.56,2226.13,80619621.0
2013-04-11,2236.98,2242.48,2217.26,2219.55,73632704.0
2013-04-12,2218.09,2226.26,2204.44,2206.78,66846340.0
2013-04-15,2199.91,2204.99,2177.39,2181.94,71632323.0
2013-04-16,2169.63,2196.43,2165.78,2194.85,79992178.0
2013-04-17,2195.03,2197.51,2178.47,2193.8,68314181.0
2013-04-18,2181.82,2206.03,2175.44,2197.6,71616927.0
2013-04-19,2201.12,2250.11,2200.58,2244.64,109660556.0
2013-04-22,2236.4,2245.12,2232.26,2242.17,95233730.0
2013-04-23,2242.62,2242.62,2182.81,2184.54,96541315.0
2013-04-24,2187.35,2226.12,2184.11,2218.32,91600261.0
2013-04-25,2213.19,2224.63,2191.85,2199.31,96704188.0
2013-04-26,2203.89,2210.58,2173.86,2177.91,76673970.0
2013-05-02,2170.78,2179.65,2161.14,2174.12,68337936.0
2013-05-03,2179.05,2222.81,2179.05,2205.5,88583464.0
2013-05-06,2212.5,2236.07,2212.5,2231.17,92268146.0
2013-05-07,2227.86,2240.26,2219.44,2235.57,86452356.0
2013-05-08,2242.39,2255.21,2235.42,2246.3,90371933.0
2013-05-09,2246.96,2247.86,2221.38,2232.97,98531637.0
2013-05-10,2228.82,2247.67,2225.81,2246.83,90335476.0
2013-05-13,2247.68,2250.85,2231.36,2241.92,86211224.0
2013-05-14,2238.9,2239.93,2205.87,2217.01,83244975.0
2013-05-15,2217.09,2225.19,2213.58,2224.8,71722893.0
2013-05-16,2221.34,2252.87,2210.77,2251.81,110284376.0
2013-05-17,2249.81,2288.09,2248.41,2282.87,126126006.0
2013-05-20,2286.33,2309.39,2281.9,2299.99,139150514.0
2013-05-21,2297.11,2305.3,2290.12,2305.11,124173176.0
2013-05-22,2303.75,2314.18,2292.43,2302.4,128360026.0
2013-05-23,2293.81,2304.95,2274.1,2275.67,124019844.0
2013-05-24,2281.45,2292.59,2270.25,2288.53,101441213.0
2013-05-27,2286.66,2301.7,2283.94,2293.08,107325061.0
2013-05-28,2293.4,2322.1,2281.47,2321.32,132632995.0
2013-05-29,2323.54,2334.33,2321.17,2324.02,125250729.0
2013-05-30,2316.25,2325.72,2310.49,2317.75,111913032.0
2013-05-31,2320.74,2325.53,2299.37,2300.59,108162554.0
2013-06-03,2300.21,2313.43,2294.11,2299.25,96882814.0
2013-06-04,2297.1,2297.1,2264.76,2272.42,101895818.0
2013-06-05,2270.71,2276.86,2260.87,2270.93,76483303.0
2013-06-06,2264.43,2266.69,2240.07,2242.11,81538694.0
2013-06-07,2242.26,2250.63,2205.07,2210.9,89978077.0
2013-06-13,2190.1,2190.1,2126.22,2148.35,94371094.0
2013-06-14,2150.06,2163.85,2142.78,2162.04,77857472.0
2013-06-17,2165.99,2169.36,2147.03,2156.22,75757790.0
2013-06-18,2158.55,2161.68,2138.35,2159.29,69632271.0
2013-06-19,2150.82,2150.82,2115.79,2143.45,75425016.0
2013-06-20,2132.81,2132.81,2082.82,2084.02,77787930.0
2013-06-21,2058.98,2085.86,2042.88,2073.09,79673224.0
2013-06-24,2068.86,2068.86,1958.4,1963.23,109198215.0
2013-06-25,1948.31,1963.57,1849.65,1959.51,138158516.0
2013-06-26,1954.47,1959.16,1922.82,1951.49,101192527.0
2013-06-27,1955.13,1980.54,1942.37,1950.01,105813318.0
2013-06-28,1935.52,1987.98,1925.65,1979.21,100737968.0
2013-07-01,1965.99,1995.92,1957.57,1995.24,78051393.0
2013-07-02,1992.89,2007.62,1978.43,2006.56,86415418.0
2013-07-03,1996.51,1996.54,1965.52,1994.27,93466471.0
2013-07-04,1982.87,2022.14,1974.1,2006.1,100394183.0
2013-07-05,2006.19,2021.54,2002.37,2007.2,91345222.0
2013-07-08,1983.21,1983.21,1953.12,1958.27,84136491.0
2013-07-09,1953.6,1969.15,1946.37,1965.45,64538733.0
2013-07-10,1962.84,2009.36,1960.28,2008.13,89797981.0
2013-07-11,2011.02,2092.87,2010.4,2072.99,159970773.0
2013-07-12,2068.04,2074.86,2036.05,2039.49,121174175.0
2013-07-15,2046.12,2076.67,2037.25,2059.39,101470357.0
2013-07-16,2054.6,2066.36,2038.54,2065.72,96737399.0
2013-07-17,2061.19,2075.81,2043.23,2044.92,103251321.0
2013-07-18,2038.4,2043.37,2016.9,2023.4,92132049.0
2013-07-19,2025.32,2035.22,1990.25,1992.65,104577571.0
2013-07-22,1977.73,2005.47,1970.64,2004.76,82922190.0
2013-07-23,2008.95,2051.53,2005.09,2043.88,109517360.0
2013-07-24,2035.69,2042.77,2010.42,2033.33,106655779.0
2013-07-25,2037.34,2045.36,2016.43,2021.17,98545366.0
2013-07-26,2013.19,2021.57,2000.8,2010.85,73800429.0
2013-07-29,1997.84,1997.84,1969.85,1976.31,78683274.0
2013-07-30,1981.45,2006.23,1965.36,1990.06,77219784.0
2013-07-31,2000.79,2015.47,1987.88,1993.8,70160603.0
2013-08-01,2000.82,2029.93,1997.06,2029.07,91256686.0
2013-08-02,2039.51,2047.08,2025.65,2029.42,93592767.0
2013-08-05,2031.72,2050.91,2025.23,2050.48,85517968.0
2013-08-06,2043.65,2066.74,2034.96,2060.5,105580975.0
2013-08-07,2056.37,2069.56,2043.75,2046.78,107712594.0
2013-08-08,2044.44,2058.56,2037.25,2044.9,84133290.0
2013-08-09,2052.24,2061.71,2030.13,2052.24,95316423.0
2013-08-12,2058.42,2102.35,2055.72,2101.28,135128974.0
2013-08-13,2101.32,2106.4,2093.8,2106.16,117708875.0
2013-08-14,2109.23,2122.97,2093.04,2100.14,114437802.0
2013-08-15,2099.28,2108.41,2079.97,2081.88,99396656.0
2013-08-16,2075.98,2198.85,2061.65,2068.45,153063326.0
2013-08-19,2055.13,2091.13,2052.7,2085.6,97446783.0
2013-08-20,2081.97,2098.98,2066.07,2072.59,107381773.0
2013-08-21,2076.27,2076.32,2056.91,2072.96,87445991.0
2013-08-22,2069.31,2083.33,2062.37,2067.12,90928307.0
2013-08-23,2075.93,2079.85,2029.36,2057.46,112426351.0
2013-08-26,2061.42,2097.34,2056.13,2096.47,119932652.0
2013-08-27,2095.44,2105.38,2090.43,2103.57,126341966.0
2013-08-28,2092.31,2113.82,2080.86,2101.3,161392026.0
2013-08-29,2108.44,2110.89,2088.24,2097.23,133268219.0
2013-08-30,2097.22,2114.39,2089.09,2098.38,170075649.0
2013-09-02,2104.09,2108.68,2078.46,2098.45,149158524.0
2013-09-03,2100.45,2123.85,2095.46,2123.11,138893175.0
2013-09-04,2121.68,2133.0,2115.75,2127.62,142000386.0
2013-09-05,2125.25,2127.85,2115.24,2122.43,126544104.0
2013-09-06,2119.33,2143.24,2119.02,2139.99,143260660.0
2013-09-09,2151.35,2218.53,2151.35,2212.52,219427086.0
2013-09-10,2214.81,2238.55,2202.82,2237.98,237206649.0
2013-09-11,2244.96,2258.07,2233.0,2241.27,244349455.0
2013-09-12,2236.17,2270.27,2226.29,2255.6,209715110.0
2013-09-13,2251.46,2259.42,2228.48,2236.22,171984229.0
2013-09-16,2244.46,2248.47,2226.17,2231.4,154884020.0
2013-09-17,2230.39,2230.93,2184.92,2185.56,154542555.0
2013-09-18,2185.94,2195.9,2172.04,2191.85,115111887.0
2013-09-23,2199.36,2223.07,2198.34,2221.04,133174858.0
2013-09-24,2219.47,2219.54,2187.24,2207.53,160415055.0
2013-09-25,2206.23,2217.97,2193.72,2198.51,160212762.0
2013-09-26,2192.23,2192.23,2154.72,2155.81,140415346.0
2013-09-27,2150.96,2165.78,2149.59,2160.03,105401788.0
2013-09-30,2167.73,2176.3,2165.16,2174.67,92810081.0
2013-10-08,2171.9,2200.02,2161.49,2198.2,126710203.0
2013-10-09,2191.39,2212.35,2185.18,2211.77,130871737.0
2013-10-10,2214.41,2214.59,2186.48,2190.93,149775896.0
